,trip_id,stop_sequence,arrival_time_new,day_of_the_week,time_category,time_diff,next_stop_sequence,dist_to_next_stop
3878,2200.y1001.60-145-b12-1.330.I,63,0 days 18:10:21,Thursday,Evening,197.0,64.0,542.0
3879,2200.y1001.60-145-b12-1.330.I,64,0 days 18:13:38,Thursday,Evening,202.0,65.0,557.0
3880,2200.y1001.60-145-b12-1.330.I,65,0 days 18:17:00,Thursday,Evening,69.0,66.0,199.0
3881,2200.y1001.60-145-b12-1.330.I,66,0 days 18:18:09,Thursday,Evening,218.0,67.0,653.0
3882,2200.y1001.60-145-b12-1.330.I,67,0 days 18:21:47,Thursday,Evening,161.0,68.0,666.0
3883,2200.y1001.60-145-b12-1.330.I,68,0 days 18:24:28,Thursday,Evening,165.0,69.0,330.0
3884,2200.y1001.60-145-b12-1.330.I,69,0 days 18:27:13,Thursday,Evening,183.0,70.0,366.0
3885,2200.y1001.60-145-b12-1.330.I,70,0 days 18:30:16,Thursday,Evening,69.0,71.0,363.0
3886,2200.y1001.60-145-b12-1.330.I,71,0 days 18:31:25,Thursday,Evening,296.0,74.0,1380.0
3887,2200.y1001.60-145-b12-1.330.I,74,0 days 18:36:21,Thursday,Evening,0.0,74.0,0.0
3888,2203.y1001.60-145-b12-1.330.I,1,0 days 18:30:00,Thursday,Evening,152.0,2.0,449.0
3889,2203.y1001.60-145-b12-1.330.I,2,0 days 18:32:32,Thursday,Evening,37.0,3.0,249.0
3890,2203.y1001.60-145-b12-1.330.I,3,0 days 18:33:09,Thursday,Evening,75.0,4.0,491.0
3891,2203.y1001.60-145-b12-1.330.I,4,0 days 18:34:24,Thursday,Evening,60.0,5.0,421.0
3892,2203.y1001.60-145-b12-1.330.I,5,0 days 18:35:24,Thursday,Evening,63.0,6.0,484.0
3893,2203.y1001.60-145-b12-1.330.I,6,0 days 18:36:27,Thursday,Evening,64.0,7.0,321.0
3894,2203.y1001.60-145-b12-1.330.I,7,0 days 18:37:31,Thursday,Evening,77.0,8.0,373.0
3895,2203.y1001.60-145-b12-1.330.I,8,0 days 18:38:48,Thursday,Evening,100.0,9.0,409.0
3896,2203.y1001.60-145-b12-1.330.I,9,0 days 18:40:28,Thursday,Evening,50.0,10.0,202.0
3897,2203.y1001.60-145-b12-1.330.I,10,0 days 18:41:18,Thursday,Evening,37.0,11.0,150.0
3898,2203.y1001.60-145-b12-1.330.I,11,0 days 18:41:55,Thursday,Evening,49.0,12.0,204.0
3899,2203.y1001.60-145-b12-1.330.I,12,0 days 18:42:44,Thursday,Evening,74.0,13.0,292.0
3900,2203.y1001.60-145-b12-1.330.I,13,0 days 18:43:58,Thursday,Evening,56.0,14.0,250.0
3901,2203.y1001.60-145-b12-1.330.I,14,0 days 18:44:54,Thursday,Evening,92.0,15.0,373.0
3902,2203.y1001.60-145-b12-1.330.I,15,0 days 18:46:26,Thursday,Evening,55.0,16.0,572.0
3903,2203.y1001.60-145-b12-1.330.I,16,0 days 18:47:21,Thursday,Evening,29.0,17.0,426.0
3904,2203.y1001.60-145-b12-1.330.I,17,0 days 18:47:50,Thursday,Evening,16.0,18.0,236.0
3905,2203.y1001.60-145-b12-1.330.I,18,0 days 18:48:06,Thursday,Evening,15.0,19.0,220.0
3906,2203.y1001.60-145-b12-1.330.I,19,0 days 18:48:21,Thursday,Evening,10.0,20.0,159.0
3907,2203.y1001.60-145-b12-1.330.I,20,0 days 18:48:31,Thursday,Evening,50.0,21.0,335.0
3908,2203.y1001.60-145-b12-1.330.I,21,0 days 18:49:21,Thursday,Evening,38.0,22.0,262.0
3909,2203.y1001.60-145-b12-1.330.I,22,0 days 18:49:59,Thursday,Evening,83.0,23.0,564.0
3910,2203.y1001.60-145-b12-1.330.I,23,0 days 18:51:22,Thursday,Evening,57.0,24.0,432.0
3911,2203.y1001.60-145-b12-1.330.I,24,0 days 18:52:19,Thursday,Evening,82.0,25.0,615.0
3912,2203.y1001.60-145-b12-1.330.I,25,0 days 18:53:41,Thursday,Evening,56.0,26.0,452.0
3913,2203.y1001.60-145-b12-1.330.I,26,0 days 18:54:37,Thursday,Evening,37.0,27.0,318.0
3914,2203.y1001.60-145-b12-1.330.I,27,0 days 18:55:14,Thursday,Evening,45.0,28.0,402.0
3915,2203.y1001.60-145-b12-1.330.I,28,0 days 18:55:59,Thursday,Evening,53.0,29.0,549.0
3916,2203.y1001.60-145-b12-1.330.I,29,0 days 18:56:52,Thursday,Evening,36.0,30.0,392.0
3917,2203.y1001.60-145-b12-1.330.I,30,0 days 18:57:28,Thursday,Evening,58.0,31.0,466.0
3918,2203.y1001.60-145-b12-1.330.I,31,0 days 18:58:26,Thursday,Evening,66.0,32.0,625.0
3919,2203.y1001.60-145-b12-1.330.I,32,0 days 18:59:32,Thursday,Evening,99.0,33.0,874.0
3920,2203.y1001.60-145-b12-1.330.I,33,0 days 19:01:11,Thursday,Evening,41.0,34.0,362.0
3921,2203.y1001.60-145-b12-1.330.I,34,0 days 19:01:52,Thursday,Evening,40.0,35.0,265.0
3922,2203.y1001.60-145-b12-1.330.I,35,0 days 19:02:32,Thursday,Evening,46.0,36.0,396.0
3923,2203.y1001.60-145-b12-1.330.I,36,0 days 19:03:18,Thursday,Evening,70.0,37.0,578.0
3924,2203.y1001.60-145-b12-1.330.I,37,0 days 19:04:28,Thursday,Evening,46.0,38.0,252.0
3925,2203.y1001.60-145-b12-1.330.I,38,0 days 19:05:14,Thursday,Evening,70.0,39.0,379.0
3926,2203.y1001.60-145-b12-1.330.I,39,0 days 19:06:24,Thursday,Evening,35.0,40.0,239.0
3927,2203.y1001.60-145-b12-1.330.I,40,0 days 19:06:59,Thursday,Evening,108.0,41.0,740.0
3928,2203.y1001.60-145-b12-1.330.I,41,0 days 19:08:47,Thursday,Evening,58.0,42.0,397.0
3929,2203.y1001.60-145-b12-1.330.I,42,0 days 19:09:45,Thursday,Evening,28.0,43.0,191.0
3930,2203.y1001.60-145-b12-1.330.I,43,0 days 19:10:13,Thursday,Evening,51.0,44.0,373.0
3931,2203.y1001.60-145-b12-1.330.I,44,0 days 19:11:04,Thursday,Evening,40.0,45.0,200.0
3932,2203.y1001.60-145-b12-1.330.I,45,0 days 19:11:44,Thursday,Evening,110.0,46.0,410.0
3933,2203.y1001.60-145-b12-1.330.I,46,0 days 19:13:34,Thursday,Evening,59.0,47.0,357.0
3934,2203.y1001.60-145-b12-1.330.I,47,0 days 19:14:33,Thursday,Evening,108.0,48.0,649.0
3935,2203.y1001.60-145-b12-1.330.I,48,0 days 19:16:21,Thursday,Evening,26.0,49.0,328.0
3936,2203.y1001.60-145-b12-1.330.I,49,0 days 19:16:47,Thursday,Evening,66.0,50.0,444.0
3937,2203.y1001.60-145-b12-1.330.I,50,0 days 19:17:53,Thursday,Evening,27.0,51.0,191.0
3938,2203.y1001.60-145-b12-1.330.I,51,0 days 19:18:20,Thursday,Evening,55.0,52.0,374.0
3939,2203.y1001.60-145-b12-1.330.I,52,0 days 19:19:15,Thursday,Evening,40.0,53.0,204.0
3940,2203.y1001.60-145-b12-1.330.I,53,0 days 19:19:55,Thursday,Evening,48.0,54.0,242.0
3941,2203.y1001.60-145-b12-1.330.I,54,0 days 19:20:43,Thursday,Evening,65.0,55.0,324.0
3942,2203.y1001.60-145-b12-1.330.I,55,0 days 19:21:48,Thursday,Evening,77.0,56.0,283.0
3943,2203.y1001.60-145-b12-1.330.I,56,0 days 19:23:05,Thursday,Evening,43.0,57.0,209.0
3944,2203.y1001.60-145-b12-1.330.I,57,0 days 19:23:48,Thursday,Evening,73.0,58.0,341.0
3945,2203.y1001.60-145-b12-1.330.I,58,0 days 19:25:01,Thursday,Evening,62.0,59.0,234.0
3946,2203.y1001.60-145-b12-1.330.I,59,0 days 19:26:03,Thursday,Evening,51.0,60.0,194.0
3947,2203.y1001.60-145-b12-1.330.I,60,0 days 19:26:54,Thursday,Evening,67.0,61.0,254.0
3948,2203.y1001.60-145-b12-1.330.I,61,0 days 19:28:01,Thursday,Evening,71.0,62.0,262.0
3949,2203.y1001.60-145-b12-1.330.I,62,0 days 19:29:12,Thursday,Evening,235.0,63.0,758.0
3950,2203.y1001.60-145-b12-1.330.I,63,0 days 19:33:07,Thursday,Evening,158.0,64.0,542.0
3951,2203.y1001.60-145-b12-1.330.I,64,0 days 19:35:45,Thursday,Evening,162.0,65.0,557.0
3952,2203.y1001.60-145-b12-1.330.I,65,0 days 19:38:27,Thursday,Evening,55.0,66.0,199.0
3953,2203.y1001.60-145-b12-1.330.I,66,0 days 19:39:22,Thursday,Evening,176.0,67.0,653.0
3954,2203.y1001.60-145-b12-1.330.I,67,0 days 19:42:18,Thursday,Evening,142.0,68.0,666.0
3955,2203.y1001.60-145-b12-1.330.I,68,0 days 19:44:40,Thursday,Evening,123.0,69.0,330.0
3956,2203.y1001.60-145-b12-1.330.I,69,0 days 19:46:43,Thursday,Evening,137.0,70.0,366.0
3957,2203.y1001.60-145-b12-1.330.I,70,0 days 19:49:00,Thursday,Evening,55.0,71.0,363.0
3958,2203.y1001.60-145-b12-1.330.I,71,0 days 19:49:55,Thursday,Evening,234.0,74.0,1380.0
3959,2203.y1001.60-145-b12-1.330.I,74,0 days 19:53:49,Thursday,Evening,0.0,74.0,0.0
3960,2205.y1001.60-145-b12-1.330.I,1,0 days 06:10:00,Monday,Morning,144.0,2.0,449.0
3961,2205.y1001.60-145-b12-1.330.I,2,0 days 06:12:24,Monday,Morning,35.0,3.0,249.0
3962,2205.y1001.60-145-b12-1.330.I,3,0 days 06:12:59,Monday,Morning,71.0,4.0,491.0
3963,2205.y1001.60-145-b12-1.330.I,4,0 days 06:14:10,Monday,Morning,70.0,5.0,421.0
3964,2205.y1001.60-145-b12-1.330.I,5,0 days 06:15:20,Monday,Morning,66.0,6.0,484.0
3965,2205.y1001.60-145-b12-1.330.I,6,0 days 06:16:26,Monday,Morning,67.0,7.0,321.0
3966,2205.y1001.60-145-b12-1.330.I,7,0 days 06:17:33,Monday,Morning,81.0,8.0,373.0
